CPE,0
PT0002000078441876HB,218.21248104485642
PT0002000114685657JR,46.47075346284146
PT0002000100113293JT,42.29064747321559
PT0002000068856781NM,31.704263594334776
PT0002000068859325FL,31.50468339489015
PT0002000068859597LS,29.197316816226028
PT0002000081997398TD,27.679439823874755
PT0002000068859393XH,24.428556577466857
PT0002000068859382XF,20.488029278706858
PT0002000077394934QY,20.47566826593557
PT0002000112989585PH,14.161284412074572
PT0002000115673389QK,13.678521113353387
PT0002000068857897ZV,11.821045083007565
PT0002000068859187RL,11.734562087986008
PT0002000115673471CB,11.708779144296793
PT0002000071896778MT,9.932266502758798
PT0002000082549706RH,9.122862908855522
PT0002000115700602GW,8.580165509538375
PT0002000033186037TF,7.345530692463113
PT0002000033074862LZ,6.626553250819431
PT0002000115031201VQ,6.151772173572722
PT0002000120237616VJ,6.08421413557149
PT0002000123648159KR,6.0234230232262975
PT0002000068856906VS,5.8308077101832145
PT0002000119303492KB,5.610005457753183
PT0002000107172384HT,5.5355279520862215
PT0002000073717386HC,5.496204957670682
PT0002000078294957RQ,5.48199598923694
PT0002000110607652SB,5.4437315787906755
PT0002000101964938LF,5.218820709777302
PT0002000102936404ME,5.105946186064221
PT0002000073231742VK,4.895305887820748
PT0002000125379984SH,4.752058377883873
PT0002000068857909SY,4.524400304607184
PT0002000075637532JB,4.327908572408766
PT0002000073481266XH,4.324336502214832
PT0002000033254603ZX,3.997360121997713
PT0002000110090564GD,3.6860910585376314
PT0002000032968749YT,3.640023819339472
PT0002000078207354XC,3.635144053813936
PT0002000109837807PE,3.495513219185906
PT0002000077647404EM,3.4402058715270285
PT0002000100742616GC,3.3444501042119974
PT0002000089069203YG,3.2306345140850445
PT0002000107046231FW,3.117600395999391
PT0002000081344542CP,3.115533019406755
PT0002000032976997LZ,3.039817298488323
PT0002000068857099AR,3.037575519114586
PT0002000033085062AW,2.6323282716731087
PT0002000078233981HJ,2.6158333741010713
PT0002000117822355RM,2.6125283675759867
PT0002000032936306KX,2.436307789473684
PT0002000032990792KD,2.3355583929089616
PT0002000069698702RB,2.170356412290671
PT0002000032969229AC,2.0690693544046774
PT0002000068856655YV,1.7625556867075354
PT0002000033039837ZH,1.6107976070501961
PT0002000085555547GN,1.4428695186019085
PT0002000131605602FL,1.3250249465431219
PT0002000033016394FN,1.1994856245033592
PT0002000033171958DG,1.1117333944113605
PT0002000084414998AX,1.000804699846545
PT0002000068856952LS,0.8557403161937654
PT0002000032993611ME,0.8494830226845831
PT0002000053093191SV,0.760175025713866
PT0002000033094187PL,0.7496075381546008
PT0002000066469574LZ,0.728156428931336
PT0002000073598156DE,0.6331559806150018
PT0002000103647515BL,0.6170404498089835
PT0002000079901964CJ,0.6103887879155055
PT0002000082592498EF,0.5386167059847462
PT0002000069803182JW,0.47300196561729746
PT0002000201936109ME,0.25962878435966313
PT0002000112171317NK,0.2418650977202836
PT0002000105483259QH,0.2371182564240549
PT0002000068856872QG,0.14573470242552705
PT0002000123801456QA,0.14394098200073466
PT0002000133505542CK,0.11327844241719223
PT0002000107332489XW,0.11076361145164783
PT0002000032966446CC,0.09979108142057784
PT0002000032942455NH,0.09089167602645701
PT0002000106237165CF,0.08608387155879256
PT0002000085641795MX,0.08575234767416468
PT0002000133685986TF,0.07975461839617726
PT0002000120320157HF,0.07274963780087945
PT0002000109942242HZ,0.06486468782923366
PT0002000065523872AA,0.04424235003122436
PT0002000108315818YN,0.03713766854325255
PT0002000112026362NN,0.008164323847773915
PT0002000065256275YB,0.0019012306373599464
PT0002000032959511HP,0.0
